# Pathway	SSM01_Abundance	SSM02_Abundance	SSM03_Abundance	SSM04_Abundance	SSM05_Abundance	SSM06_Abundance	SSM07_Abundance	SSM08_Abundance	SSM09_Abundance	SSM10_Abundance	SSM11_Abundance	SSM12_Abundance	SSM13_Abundance	SSM14_Abundance	SSM15_Abundance	SSM16_Abundance	SSM17_Abundance	SSM18_Abundance	SSM19_Abundance	SSM20_Abundance	SSM21_Abundance	SSM22_Abundance	SSM23_Abundance	SSM24_Abundance	SSM25_Abundance	SSM26_Abundance	SSM27_Abundance	SSM28_Abundance	SSM29_Abundance	SSM30_Abundance	SSM31_Abundance	SSM32_Abundance	SSM33_Abundance	SSM34_Abundance	SSM35_Abundance	SSM36_Abundance	SSM37_Abundance	SSM38_Abundance	SSM39_Abundance	SSM40_Abundance	SSM41_Abundance
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.00013091	0.000377097	7.8486e-05	0.000106663	5.70541e-05	9.43955e-05	1.22396e-05	0.000361993	0	0.000377428	0.00035195	9.93969e-05	0.00067908	0.000295395	0	5.58089e-05	2.21141e-05	9.25016e-06	1.00336e-05	3.17682e-05	0.000262761	5.73669e-05	1.93372e-05	9.87467e-05	0	0.000562068	9.90332e-05	3.02919e-05	9.81882e-05	0.000117696	7.406e-05	0	0.000217276	3.81786e-05	1.7826e-05	0	0.000102638	0.000100059	8.13372e-06	3.05295e-05	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	7.23357e-06	6.79726e-05	0	0	5.15525e-05	2.91057e-05	0	0	0	0	0	4.28041e-05	0	9.87572e-05	1.4631e-05	0	0.000104762	5.22736e-05	7.37845e-05	0	0.000157927	5.96193e-05	2.63217e-05	0	0	4.00607e-05	8.91318e-05	0	4.93232e-05	0.000105737	9.15763e-05	0	6.78494e-05	1.25669e-05	1.33527e-05	0	6.43343e-05	1.56919e-05	0	2.05105e-05	0
PWY66-367: ketogenesis	0	0	0	0	0	0	0	0	0	2.43692e-05	5.657e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-389: phytol degradation	0	0	0	2.31752e-07	2.67934e-05	1.10764e-06	0	0	0	0.000665288	0.000618415	0	0	0.000120048	0	0	0	2.76553e-05	0	0	6.9149e-05	7.88577e-06	0	0	0	0	0	0	0	6.05557e-06	0	0	9.155e-06	0	0	0	0.000162876	0	4.62649e-05	0	0
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	2.97618e-05	9.21169e-05	0	1.00899e-05	3.65408e-05	3.3631e-05	1.41456e-05	0	0	0.000580006	0.000216136	1.90526e-05	0	0	0	3.2824e-05	4.20959e-05	8.27127e-05	0	4.01945e-06	2.11678e-05	4.01799e-05	0	0.000126197	0	0	0	0	0	9.24688e-05	4.28268e-05	0	7.4027e-05	0	0	0	0	5.92431e-05	0	0	0
PWY66-399: gluconeogenesis III	0.000110647	6.29837e-05	0	0.000130695	7.36243e-05	0.000125765	2.22461e-05	0	0	0	0	9.85917e-05	6.05542e-05	4.0091e-05	5.29647e-05	9.6498e-05	3.53224e-05	0.0001163	0.000152545	0.000114423	6.02349e-05	0.000113219	8.36382e-06	4.43185e-05	0	0	9.79696e-05	0	0	0.000117669	8.77571e-05	0	0.000168723	0.000132046	0	0	0	0.0001658	0	0.000116078	0
PWY66-409: superpathway of purine nucleotide salvage	3.95523e-05	0.000155779	0.000215968	3.11201e-05	2.87499e-05	7.45921e-05	0.000163052	0.000363233	0	0	0	2.83936e-05	0.000852191	0.000257762	0	0	0	0.000178385	0.000140498	0	0.000170827	0	0	6.06432e-05	0	0.000223705	0	0	3.80842e-05	2.19979e-05	0	0	0.000191903	0	0.000193306	3.35961e-05	0.000193162	0	0.000243766	7.54689e-05	0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	0.000504504	0.000378137	0.000417774	0.000270555	0.000352983	0.00025997	0.000449699	0.000287404	0	0.000529881	0.000543384	0.000240832	0.000668713	0.000514944	0.000282843	0.000244807	0.000565842	0.000485976	0.000437967	0.000157407	0.000355456	0.000262987	0.000257141	0.000510229	0.000476175	0.000634181	0.00044424	0.00062679	0.000476913	0.000394645	0.000296192	0.00069709	0.000344438	0.000293224	0.000297568	2.21441e-05	0.000252455	0.000406284	0.000221302	0.000441552	0
PWY66-430: myristate biosynthesis (mitochondria)	0	0	0	0	0	1.39812e-05	0	0	0	0	0	0	5.32418e-05	7.61975e-05	0	0	0	0	0	0	5.24643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	1.80449e-05	8.68673e-05	8.85906e-05	4.39944e-05	1.1433e-05	2.94135e-05	0	0	0	0	0	0.000112226	7.3059e-05	0.00013793	0	0	0	2.30839e-05	0	0.000151996	8.65225e-05	2.45939e-05	0	1.45782e-05	0	0	0	0	0	4.20954e-05	0	0	7.04374e-06	0	0	0	5.51119e-05	0	0	0	0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	0.000199531	0.000160515	0.000225502	0.000272734	0.000318119	0.000180292	0.000221286	0	0	0.000262998	0.000261914	0.000208848	0	0.000188951	0.000155745	0.000136486	4.04239e-05	0.000213106	0.00027592	0.000190222	0.000190045	0.000215846	0.000152254	7.91097e-05	0.000238993	7.09536e-05	0.000159739	2.74163e-05	0.000216308	0.000159783	0.000103257	0	0.000114631	0.000348051	9.8857e-05	0	0.000139282	0.000258014	0	0.000172894	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	7.52693e-05	8.19435e-05	5.90341e-05	9.55269e-05	3.05937e-05	4.75375e-05	0.000106701	0	0	0.000328412	0.00030246	5.72925e-05	0	0.000224131	4.70311e-05	7.33902e-05	0	3.64407e-05	5.46723e-05	4.22496e-05	0.000134535	0.000111476	0	0	0	0	3.9565e-05	0	9.5953e-05	0.000114599	1.42291e-05	0	0	1.7913e-05	0	0	0.00016142	0.000123391	0	7.8765e-05	0
REDCITCYC: TCA cycle VI (Helicobacter)	0	0	0	0	4.4601e-06	2.28942e-05	0	0	0	0	4.39019e-05	5.42628e-06	0	0.00019781	0	2.44727e-05	0	1.30659e-06	0	0	8.52974e-05	0	0	0	0	0	0	0	0	5.59391e-05	0	0	0	0	0	0	0.000121835	0	0	0	0
RHAMCAT-PWY: L-rhamnose degradation I	8.36087e-05	0.000229458	0.000235185	6.03848e-05	5.42123e-05	5.14428e-05	0.000107736	0	0	0	0	6.15869e-05	1.36845e-05	0.000324717	4.93112e-05	4.77325e-05	5.64314e-05	4.49574e-05	0.000147033	5.88706e-05	0.000240864	9.23824e-05	0.000150959	5.84803e-05	0.000288469	0	0.000115876	8.95819e-05	7.50389e-05	9.68663e-05	0.000129808	0	9.50304e-05	1.58833e-05	0.000158702	0.000880382	0.000176662	0.000121241	0.000189485	8.85725e-05	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0.00026293	0.000183852	0.000127406	0.000210633	9.79251e-05	0.000151807	0.000189733	0	0	0.000330236	0.000312914	0.000114419	0	0.000138483	0.000120973	6.17905e-05	4.00507e-05	0.000212627	0.000220701	4.00722e-05	0.000263787	0.000116998	2.98198e-05	9.13331e-05	0.000402514	0.000354585	5.90965e-05	5.13961e-05	8.37162e-05	0.000159571	2.83938e-05	0	0.000114317	7.90309e-05	6.72849e-05	0	0.000172525	0.000257107	0	0.000173735	0
RUMP-PWY: formaldehyde oxidation I	0	6.38217e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33011e-05	0	4.81841e-06	0	0	1.64067e-05	0	2.98856e-05	0	0	0	0	0	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	7.132e-05	0.000260455	0	9.88925e-05	0.000116396	3.9723e-05	0.000122216	0	0	1.03516e-05	8.7851e-05	5.12994e-05	0	0.000395	6.86962e-05	9.9598e-05	7.95296e-05	0.000129346	0.000137634	5.79196e-05	2.05586e-05	4.83325e-05	7.89744e-05	6.11878e-05	0	0.000191464	2.2149e-05	0	9.29529e-06	9.54125e-05	5.5324e-05	0	4.11993e-05	3.42561e-05	4.93927e-05	0	0	3.52278e-05	0	5.78872e-05	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.000216184	0.000277309	0.000233024	0.000331804	0.000424536	0.000268704	0.00023736	0.000347133	0	0.00038536	0.000369616	0.00031618	0.000606165	0.000329541	0.000330563	0.00015682	0.00041766	0.000449595	0.000446814	0.000257038	0.000282754	0.000408778	0.00043922	0.00049602	0.000444751	0.000510489	0.00037346	0	0.000378751	0.000313389	0.000284814	0	0.000246753	0.000516962	0.000121246	0	0.000169208	0.000369525	3.11059e-05	0.00042607	0
SO4ASSIM-PWY: assimilatory sulfate reduction I	0	0.000114085	0	3.24178e-05	3.09637e-05	5.50976e-05	6.22944e-06	0	0	0.00035609	0.00034845	3.217e-05	0	0.000282643	0	7.90546e-06	0	2.86485e-05	0	0	0.000177334	2.10064e-05	0	0	0	0	0	0	0	6.0258e-05	0	0	9.86586e-06	0	0	0	0.000238375	0	0	0	0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0	0.000172312	0	6.39224e-05	6.21562e-05	9.75098e-05	0	0	0	0.000320052	0.000325594	6.33096e-05	0	0.000311807	0	1.64959e-05	0	4.86931e-05	0	0	0.000230974	4.3604e-05	0	0	0	0	0	0	0	0.000102112	0	0	1.8053e-05	0	0	0	0.000187792	0	0	0	0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0	0.000102935	0	2.8491e-05	2.32341e-05	1.96451e-05	0	0	0	0	6.21501e-05	1.71653e-05	0	0.000228604	0	0	0	2.02836e-06	0	0	0.000129827	0	0	0	0	0	0	0	0	5.87945e-05	0	0	0	0	0	0	0.000124268	0	0	0	0
TCA: TCA cycle I (prokaryotic)	0	0.000106117	0	4.67733e-05	3.02943e-05	5.18554e-05	0	0	0	0	5.04381e-05	2.40938e-05	0	0.000223137	0	0	0	1.71981e-06	0	0	0.000168739	2.10994e-05	0	0	0	0	0	0	0	7.30258e-05	0	0	2.565e-05	0	0	0	0.000133242	0	0	0	0
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	0.000216356	0.000114588	0.000156198	0.000125123	8.10279e-05	6.48197e-05	7.6789e-05	0	0	9.07574e-06	6.67651e-05	0.000135273	1.74184e-05	2.64008e-05	2.29777e-05	3.87217e-05	1.20769e-05	0.000118429	7.57772e-05	9.53647e-05	6.81186e-05	7.86881e-05	1.83504e-05	9.13858e-05	0	0.000136748	0.000250222	3.2133e-05	0.000126126	0.000120436	6.6379e-05	0	6.44591e-05	0	0.000133949	0	0	0.000141514	3.99583e-05	3.84851e-05	0
THREOCAT-PWY: superpathway of L-threonine metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170639	0	0	0	0	0	0	8.94473e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.000292384	0.000359303	0.000168078	0.000294795	0.000184478	0.000247191	0.000234785	0.000402549	0	0.000343455	0.000340567	0.000357483	0.000772361	0.000418619	0.000178154	0.000188911	0.000184971	7.71411e-05	0.000143532	0.000331841	0.000367149	0.000281788	0.000358496	0.000347763	0.000217189	0.000365733	0.000317791	0.000298304	0.000328595	0.000217966	0.000328538	0	0.000221757	0.000385883	0.000250227	0.00079646	0.000326692	0.000301581	8.109e-05	0.000253546	0
TRNA-CHARGING-PWY: tRNA charging	0.000488275	0.000459624	0.000240431	0.000476827	0.000504278	0.000394469	0.000325962	0.000394054	0	7.0515e-05	0.00019303	0.0004537	0.000767339	0.000315531	0.000373559	0.000350028	0.000526763	0.000387896	0.00031209	0.000488908	0.000344887	0.000443601	0.000257597	0.000471856	0.000243706	0.000552992	0.000498509	0.000597526	0.000434645	0.000307162	0.000467989	0	0.00044482	0.000635724	0.000384002	0.00033334	0.000163992	0.000354021	0.000155754	0.000356556	0
TYRFUMCAT-PWY: L-tyrosine degradation I	0	0	0	0	0	0	0	0	0	9.03517e-05	3.0906e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)	0	0	0	0	0	0	0	0	0	0	0	1.30596e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84809e-06	0	0	0	0	0	0	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.000123537	0.000214913	0.000164599	0.000266347	2.91634e-05	0.000231523	6.34689e-05	0.00030039	0	0.000343709	0.000332897	0.00030601	0.000824066	0.000330911	0.000156771	8.1812e-05	0.00017813	0.000289079	0.000239137	0.000279908	0.000212209	0.000157484	0.000153537	0.00038219	0	0.000390385	0.000156516	0.000503199	0.00018231	0.000173193	0.000211163	0.000414772	0.000341064	6.62528e-05	0.000335404	0.000366418	0.000125683	0.000217764	0.000257441	0.000243417	0
URDEGR-PWY: superpathway of allantoin degradation in plants	0	1.17657e-06	0	0	1.80638e-06	0	0	0	0	0	0	0	0	5.44942e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80295e-06	0	0	0	0	0	0	0	0	0	0	0
URSIN-PWY: ureide biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17739e-05	0	0	0	1.85899e-05	0	0	1.6346e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VALSYN-PWY: L-valine biosynthesis	0.000665157	0.000825696	0.000239542	0.000522675	0.000630965	0.000449622	0.000421883	0.000561696	0.00061754	0.000426401	0.000429974	0.000573463	0.000929552	0.000509524	0.000450088	0.000423499	0.000634021	0.000567244	0.000479933	0.000485644	0.000602135	0.000517122	0.000765485	0.000629524	0.000864809	0.000797673	0.000655329	0.000778609	0.000601624	0.000516605	0.000576084	0	0.000484493	0.000685829	0.000464419	0	0.000306279	0.000546122	7.56311e-05	0.000519133	0
